willis goldsmith,0.6976981351981353,Word,Year,Filename
John Roberts,Non,CONGRESS,2011,2011_CONGRESS8171.wav
John Roberts,Non,CONGRESS,2011,2011_CONGRESS8172.wav
John Roberts,Non,CONGRESS,2011,2011_CONGRESS8173.wav
John Roberts,Non,CONGRESS,2011,2011_CONGRESS8174.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13518.wav
Carter Phillips,Non,ARGUMENT,2011,2011_ARGUMENT5665.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13519.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13520.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8773.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13521.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8774.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8775.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8175.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8776.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8176.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8777.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8778.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13522.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8779.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13523.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8177.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13524.wav
Carter Phillips,Non,ARGUMENT,2011,2011_ARGUMENT5666.wav
Carter Phillips,Non,ARGUMENT,2011,2011_ARGUMENT5667.wav
Carter Phillips,Non,ISSUE,2011,2011_ISSUE5442.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8178.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13525.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13526.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13527.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8780.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8781.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13528.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13529.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13530.wav
Carter Phillips,Non,EVIDENCE,2011,2011_EVIDENCE4634.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8782.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8783.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13531.wav
Carter Phillips,Non,ARGUMENT,2011,2011_ARGUMENT5668.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8784.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13532.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8785.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8179.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8786.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8787.wav
Carter Phillips,Non,FEDERAL,2011,2011_FEDERAL8788.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13533.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8180.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8181.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8182.wav
Carter Phillips,Non,JUSTICE,2011,2011_JUSTICE13534.wav
Carter Phillips,Non,CONGRESS,2011,2011_CONGRESS8183.wav
Edwin Kneedler,Non,JUSTICE,2011,2011_JUSTICE13535.wav
Edwin Kneedler,Non,FEDERAL,2011,2011_FEDERAL8789.wav
Edwin Kneedler,Non,GOVERNMENT,2011,2011_GOVERNMENT6448.wav
Edwin Kneedler,Non,CONGRESS,2011,2011_CONGRESS8184.wav
Edwin Kneedler,Non,FEDERAL,2011,2011_FEDERAL8790.wav
Edwin Kneedler,Non,GOVERNMENT,2011,2011_GOVERNMENT6449.wav
Edwin Kneedler,Non,FEDERAL,2011,2011_FEDERAL8791.wav
Edwin Kneedler,Non,FEDERAL,2011,2011_FEDERAL8792.wav
Edwin Kneedler,Non,GOVERNMENT,2011,2011_GOVERNMENT6450.wav
Edwin Kneedler,Non,FEDERAL,2011,2011_FEDERAL8793.wav
Edwin Kneedler,Non,JUSTICE,2011,2011_JUSTICE13536.wav
Edwin Kneedler,Non,FEDERAL,2011,2011_FEDERAL8794.wav
Ruth Ginsburg,Non,GOVERNMENT,2011,2011_GOVERNMENT6451.wav
Ruth Ginsburg,Non,GOVERNMENT,2011,2011_GOVERNMENT6452.wav
Ruth Ginsburg,Non,GOVERNMENT,2011,2011_GOVERNMENT6453.wav
Ruth Ginsburg,Non,GOVERNMENT,2011,2011_GOVERNMENT6454.wav
Ruth Ginsburg,Non,CONGRESS,2011,2011_CONGRESS8185.wav
Ruth Ginsburg,Non,CONGRESS,2011,2011_CONGRESS8186.wav
Ruth Ginsburg,Non,CONGRESS,2011,2011_CONGRESS8187.wav
Ruth Ginsburg,Non,CONGRESS,2011,2011_CONGRESS8188.wav
Ruth Ginsburg,Non,ISSUE,2011,2011_ISSUE5443.wav
Anthony Kennedy,Non,FEDERAL,2011,2011_FEDERAL8795.wav
Anthony Kennedy,Non,ARGUMENT,2011,2011_ARGUMENT5669.wav
Anthony Kennedy,Non,ARGUMENT,2011,2011_ARGUMENT5670.wav
Anthony Kennedy,Non,ISSUE,2011,2011_ISSUE5444.wav
Anthony Kennedy,Non,JUSTICE,2011,2011_JUSTICE13537.wav
Anthony Kennedy,Non,FEDERAL,2011,2011_FEDERAL8796.wav
Anthony Kennedy,Non,JUSTICE,2011,2011_JUSTICE13538.wav
Anthony Kennedy,Non,FEDERAL,2011,2011_FEDERAL8797.wav
Anthony Kennedy,Non,FEDERAL,2011,2011_FEDERAL8798.wav
Samuel Alito,Non,CONGRESS,2011,2011_CONGRESS8189.wav
Samuel Alito,Non,CONGRESS,2011,2011_CONGRESS8190.wav
Samuel Alito,Non,ARGUMENT,2011,2011_ARGUMENT5671.wav
Samuel Alito,Non,ARGUMENT,2011,2011_ARGUMENT5672.wav
Samuel Alito,Non,ARGUMENT,2011,2011_ARGUMENT5673.wav
Samuel Alito,Non,FEDERAL,2011,2011_FEDERAL8799.wav
Samuel Alito,Non,FEDERAL,2011,2011_FEDERAL8800.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13539.wav
Curtis Gannon,Non,ISSUE,2011,2011_ISSUE5445.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13540.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13541.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13542.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13543.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13544.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13545.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13546.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13547.wav
Curtis Gannon,Non,EVIDENCE,2011,2011_EVIDENCE4635.wav
Curtis Gannon,Non,EVIDENCE,2011,2011_EVIDENCE4636.wav
Curtis Gannon,Non,EVIDENCE,2011,2011_EVIDENCE4637.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13548.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8191.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13549.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8192.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13550.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13551.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13552.wav
Stephen Breyer,Non,ISSUE,2011,2011_ISSUE5446.wav
Stephen Breyer,Non,JUSTICE,2011,2011_JUSTICE13553.wav
Stephen Breyer,Non,JUSTICE,2011,2011_JUSTICE13554.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5674.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6455.wav
Elena Kagan,Non,ARGUMENT,2011,2011_ARGUMENT5675.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6456.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6457.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6458.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6459.wav
Elena Kagan,Non,EVIDENCE,2011,2011_EVIDENCE4638.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6460.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6461.wav
Elena Kagan,Non,GOVERNMENT,2011,2011_GOVERNMENT6462.wav
Antonin Scalia,Non,JUSTICE,2011,2011_JUSTICE13555.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13556.wav
Mark Fleming,Non,EVIDENCE,2011,2011_EVIDENCE4639.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13557.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6463.wav
Mark Fleming,Non,HONOR,2011,2011_HONOR9818.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6464.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6465.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13558.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6466.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6467.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13559.wav
Mark Fleming,Non,EVIDENCE,2011,2011_EVIDENCE4640.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6468.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13560.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6469.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13561.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13562.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13563.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13564.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13565.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13566.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13567.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13568.wav
Mark Fleming,Non,HONOR,2011,2011_HONOR9819.wav
Mark Fleming,Non,ISSUE,2011,2011_ISSUE5447.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13569.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6470.wav
Mark Fleming,Non,HONOR,2011,2011_HONOR9820.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8193.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13570.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8194.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13571.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8195.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6471.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8196.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8197.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8198.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8199.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13572.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8200.wav
Mark Fleming,Non,CONGRESS,2011,2011_CONGRESS8201.wav
Mark Fleming,Non,FEDERAL,2011,2011_FEDERAL8801.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6472.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13573.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13574.wav
Mark Fleming,Non,EVIDENCE,2011,2011_EVIDENCE4641.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13575.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6473.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6474.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13576.wav
Mark Fleming,Non,ISSUE,2011,2011_ISSUE5448.wav
Mark Fleming,Non,ISSUE,2011,2011_ISSUE5449.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6475.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13577.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13578.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6476.wav
Mark Fleming,Non,HONOR,2011,2011_HONOR9821.wav
Mark Fleming,Non,GOVERNMENT,2011,2011_GOVERNMENT6477.wav
Mark Fleming,Non,ARGUMENT,2011,2011_ARGUMENT5676.wav
Mark Fleming,Non,ARGUMENT,2011,2011_ARGUMENT5677.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13579.wav
Mark Fleming,Non,JUSTICE,2011,2011_JUSTICE13580.wav
Sonia Sotomayor,Non,JUSTICE,2011,2011_JUSTICE13581.wav
Sonia Sotomayor,Non,JUSTICE,2011,2011_JUSTICE13582.wav
Sonia Sotomayor,Non,GOVERNMENT,2011,2011_GOVERNMENT6478.wav
Sonia Sotomayor,Non,ISSUE,2011,2011_ISSUE5450.wav
Sonia Sotomayor,Non,ISSUE,2011,2011_ISSUE5451.wav
Sonia Sotomayor,Non,CONGRESS,2011,2011_CONGRESS8202.wav
John Roberts,Non,ARGUMENT,2011,2011_ARGUMENT5678.wav
John Roberts,Non,JUSTICE,2011,2011_JUSTICE13583.wav
Ruth Ginsburg,Non,JUSTICE,2011,2011_JUSTICE13584.wav
Ruth Ginsburg,Non,ARGUMENT,2011,2011_ARGUMENT5679.wav
Dan Himmelfarb,Non,JUSTICE,2011,2011_JUSTICE13585.wav
Dan Himmelfarb,Non,JUSTICE,2011,2011_JUSTICE13586.wav
Dan Himmelfarb,Non,ISSUE,2011,2011_ISSUE5452.wav
Dan Himmelfarb,Non,EVIDENCE,2011,2011_EVIDENCE4642.wav
Dan Himmelfarb,Non,EVIDENCE,2011,2011_EVIDENCE4643.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8203.wav
Dan Himmelfarb,Non,JUSTICE,2011,2011_JUSTICE13587.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8204.wav
Dan Himmelfarb,Non,FEDERAL,2011,2011_FEDERAL8802.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8205.wav
Dan Himmelfarb,Non,ISSUE,2011,2011_ISSUE5453.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8206.wav
Dan Himmelfarb,Non,JUSTICE,2011,2011_JUSTICE13588.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8207.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8208.wav
Dan Himmelfarb,Non,EVIDENCE,2011,2011_EVIDENCE4644.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8209.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8210.wav
Dan Himmelfarb,Non,ISSUE,2011,2011_ISSUE5454.wav
Dan Himmelfarb,Non,ISSUE,2011,2011_ISSUE5455.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8211.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8212.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8213.wav
Dan Himmelfarb,Non,FEDERAL,2011,2011_FEDERAL8803.wav
Dan Himmelfarb,Non,ISSUE,2011,2011_ISSUE5456.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8214.wav
Dan Himmelfarb,Non,CONGRESS,2011,2011_CONGRESS8215.wav
Stephen Breyer,Non,FEDERAL,2011,2011_FEDERAL8804.wav
Stephen Breyer,Non,JUSTICE,2011,2011_JUSTICE13589.wav
Stephen Breyer,Non,FEDERAL,2011,2011_FEDERAL8805.wav
Stephen Breyer,Non,EVIDENCE,2011,2011_EVIDENCE4645.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5680.wav
Stephen Breyer,Non,FEDERAL,2011,2011_FEDERAL8806.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5681.wav
Stephen Breyer,Non,CONGRESS,2011,2011_CONGRESS8216.wav
Stephen Breyer,Non,CONGRESS,2011,2011_CONGRESS8217.wav
Stephen Breyer,Non,CONGRESS,2011,2011_CONGRESS8218.wav
Antonin Scalia,Non,CONGRESS,2011,2011_CONGRESS8219.wav
Antonin Scalia,Non,CONGRESS,2011,2011_CONGRESS8220.wav
Sonia Sotomayor,Non,ARGUMENT,2011,2011_ARGUMENT5682.wav
Sonia Sotomayor,Non,ISSUE,2011,2011_ISSUE5457.wav
Sonia Sotomayor,Non,CONGRESS,2011,2011_CONGRESS8221.wav
Sonia Sotomayor,Non,JUSTICE,2011,2011_JUSTICE13590.wav
John Roberts,Non,ARGUMENT,2011,2011_ARGUMENT5683.wav
John Roberts,Non,ISSUE,2011,2011_ISSUE5458.wav
Michael Fried,Non,JUSTICE,2011,2011_JUSTICE13591.wav
Michael Fried,Non,JUSTICE,2011,2011_JUSTICE13592.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9822.wav
Michael Fried,Non,FEDERAL,2011,2011_FEDERAL8807.wav
Michael Fried,Non,EVIDENCE,2011,2011_EVIDENCE4646.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9823.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9824.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9825.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9826.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9827.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9828.wav
Michael Fried,Non,ARGUMENT,2011,2011_ARGUMENT5684.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9829.wav
Michael Fried,Non,GOVERNMENT,2011,2011_GOVERNMENT6479.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8222.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8223.wav
Michael Fried,Non,JUSTICE,2011,2011_JUSTICE13593.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8224.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8225.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9830.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9831.wav
Michael Fried,Non,JUSTICE,2011,2011_JUSTICE13594.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9832.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9833.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9834.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9835.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9836.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8226.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8227.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9837.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9838.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9839.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9840.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9841.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9842.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9843.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9844.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9845.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9846.wav
Michael Fried,Non,CONGRESS,2011,2011_CONGRESS8228.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9847.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9848.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9849.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9850.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9851.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9852.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9853.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9854.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9855.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9856.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9857.wav
Michael Fried,Non,ARGUMENT,2011,2011_ARGUMENT5685.wav
Michael Fried,Non,ARGUMENT,2011,2011_ARGUMENT5686.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9858.wav
Michael Fried,Non,GOVERNMENT,2011,2011_GOVERNMENT6480.wav
Michael Fried,Non,FEDERAL,2011,2011_FEDERAL8808.wav
Michael Fried,Non,HONOR,2011,2011_HONOR9859.wav
Michael Fried,Non,JUSTICE,2011,2011_JUSTICE13595.wav
Michael Fried,Non,ISSUE,2011,2011_ISSUE5459.wav
Samuel Alito,Non,TAXATION,2011,2011_TAXATION84.wav
Samuel Alito,Non,EVIDENCE,2011,2011_EVIDENCE4647.wav
Samuel Alito,Non,EVIDENCE,2011,2011_EVIDENCE4648.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5687.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5688.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5689.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5690.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5691.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5692.wav
Stephen Breyer,Non,ARGUMENT,2011,2011_ARGUMENT5693.wav
Stephen Breyer,Non,ISSUE,2011,2011_ISSUE5460.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13596.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13597.wav
Bryan Stevenson,Non,ISSUE,2011,2011_ISSUE5461.wav
Bryan Stevenson,Non,ISSUE,2011,2011_ISSUE5462.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13598.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13599.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13600.wav
Bryan Stevenson,Non,EVIDENCE,2011,2011_EVIDENCE4649.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13601.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13602.wav
Bryan Stevenson,Non,EVIDENCE,2011,2011_EVIDENCE4650.wav
Bryan Stevenson,Non,EVIDENCE,2011,2011_EVIDENCE4651.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13603.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13604.wav
Bryan Stevenson,Non,ARGUMENT,2011,2011_ARGUMENT5694.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13605.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13606.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13607.wav
Bryan Stevenson,Non,ARGUMENT,2011,2011_ARGUMENT5695.wav
Bryan Stevenson,Non,JUSTICE,2011,2011_JUSTICE13608.wav
Bryan Stevenson,Non,ARGUMENT,2011,2011_ARGUMENT5696.wav
Bryan Stevenson,Non,ARGUMENT,2011,2011_ARGUMENT5697.wav
Bryan Stevenson,Non,ARGUMENT,2011,2011_ARGUMENT5698.wav
Kent Holt,Non,JUSTICE,2011,2011_JUSTICE13609.wav
Kent Holt,Non,EVIDENCE,2011,2011_EVIDENCE4652.wav
Kent Holt,Non,EVIDENCE,2011,2011_EVIDENCE4653.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9860.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9861.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9862.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9863.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9864.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9865.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9866.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9867.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9868.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9869.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9870.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9871.wav
Kent Holt,Non,EVIDENCE,2011,2011_EVIDENCE4654.wav
Kent Holt,Non,EVIDENCE,2011,2011_EVIDENCE4655.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9872.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9873.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9874.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9875.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9876.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9877.wav
Kent Holt,Non,HONOR,2011,2011_HONOR9878.wav
Kent Holt,Non,EVIDENCE,2011,2011_EVIDENCE4656.wav
Sonia Sotomayor,Non,ARGUMENT,2011,2011_ARGUMENT5699.wav
John Roberts,Non,ARGUMENT,2011,2011_ARGUMENT5700.wav
Ruth Ginsburg,Non,ARGUMENT,2011,2011_ARGUMENT5701.wav
Ruth Ginsburg,Non,ARGUMENT,2011,2011_ARGUMENT5702.wav
Ruth Ginsburg,Non,ARGUMENT,2011,2011_ARGUMENT5703.wav
Samuel Alito,Non,EVIDENCE,2011,2011_EVIDENCE4657.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13610.wav
Curtis Gannon,Non,GOVERNMENT,2011,2011_GOVERNMENT6481.wav
Curtis Gannon,Non,TAXATION,2011,2011_TAXATION85.wav
Curtis Gannon,Non,ISSUE,2011,2011_ISSUE5463.wav
Curtis Gannon,Non,GOVERNMENT,2011,2011_GOVERNMENT6482.wav
Curtis Gannon,Non,GOVERNMENT,2011,2011_GOVERNMENT6483.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13611.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8229.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8230.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8231.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8232.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13612.wav
Curtis Gannon,Non,JUSTICE,2011,2011_JUSTICE13613.wav
Curtis Gannon,Non,FEDERAL,2011,2011_FEDERAL8809.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8233.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8234.wav
Curtis Gannon,Non,GOVERNMENT,2011,2011_GOVERNMENT6484.wav
Curtis Gannon,Non,CONGRESS,2011,2011_CONGRESS8235.wav
